,name,github_id,category,resource,homepage,contributor_count,description,projectrank,show,pypi_id,conda_id,license,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,created_at,conda_latest_release_published_at,updated_at,conda_total_downloads,release_count,projectrank_placing,dockerhub_id,docs_url,labels,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,star_count,dockerhub_pulls,trending,npm_id,npm_url,npm_monthly_downloads,helm_id,brew_id,apt_id,yum_id,snap_id,dnf_id,yay_id,maven_id,maven_url
439,GeoViews,holoviz/geoviews,geospatial-data,,{},34.0,"GeoViews is a Python library that makes it easy to explore and visualize geographical, meteorological, and..",8,False,geoviews,conda-forge/geoviews,,5.0,5.0,https://pypi.org/project/geoviews,29701.0,35883.0,https://anaconda.org/conda-forge/geoviews,2020-09-23 20:06:45.056,2026-01-14 07:26:40.378,2026-01-14 07:26:40.378000,438975.0,29.0,3.0,,,,,,,,,,,,,,,,,,,,,
440,gmaps,pbugnion/gmaps,geospatial-data,,{},17.0,Google maps for Jupyter notebooks.,8,False,gmaps,conda-forge/gmaps,BSD-3-Clause,,,https://pypi.org/project/gmaps,1936.0,15455.0,https://anaconda.org/conda-forge/gmaps,2017-05-25 19:50:03.882,2025-04-22 14:56:37.375,2025-04-22 14:56:37.375000,1440531.0,20.0,3.0,,,['jupyter'],,,,,,,jupyter-gmaps,https://www.npmjs.com/package/jupyter-gmaps,542.0,,,,,,,,,
441,PyAlgoTrade,gbeced/pyalgotrade,financial-data,,{},11.0,,8,False,pyalgotrade,,Apache-2.0,216.0,216.0,https://pypi.org/project/pyalgotrade,1059.0,1059.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
442,Alpha Vantage,RomelTorres/alpha_vantage,financial-data,,{},44.0,Python module to get stock data from the Alpha Vantage Api.,8,False,alpha_vantage,conda-forge/alpha_vantage,,,,https://pypi.org/project/alpha_vantage,205940.0,206116.0,https://anaconda.org/conda-forge/alpha_vantage,2021-01-14 18:10:26.343,2025-04-22 14:57:44.470,2025-04-22 14:57:44.470000,11808.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,
443,HpBandSter,automl/HpBandSter,hyperopt,,{},11.0,"HyPerBAND on STERoids, a distributed Hyperband implementation with lots of room for improvement.",8,False,hpbandster,conda-forge/hpbandster,,769.0,769.0,https://pypi.org/project/hpbandster,5445.0,5801.0,https://anaconda.org/conda-forge/hpbandster,2020-12-11 15:57:35.391,2025-04-22 14:57:41.674,2025-04-22 14:57:41.674000,24241.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,
444,NNI,microsoft/nni,hyperopt,,{},191.0,,8,False,nni,,,24.0,24.0,https://pypi.org/project/nni,58353.0,58353.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
445,Hyperas,maxpumperla/hyperas,hyperopt,,{},23.0,,8,False,hyperas,,,395.0,395.0,https://pypi.org/project/hyperas,8093.0,8093.0,,,,,,,2.0,,,['tensorflow'],,,,,,,,,,,,,,,,,,
446,GPyOpt,SheffieldML/GPyOpt,hyperopt,,{},51.0,,8,False,gpyopt,,,593.0,593.0,https://pypi.org/project/gpyopt,5457.0,5457.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
447,Labml,labmlai/labml,ml-experiments,,{},9.0,,8,False,labml,,,250.0,250.0,https://pypi.org/project/labml,10702.0,10702.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
448,TensorBoard Logger,TeamHG-Memex/tensorboard_logger,ml-experiments,,{},7.0,,8,False,tensorboard_logger,,,285.0,285.0,https://pypi.org/project/tensorboard_logger,18175.0,18175.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
449,ipyparallel,ipython/ipyparallel,distributed-ml,,{},116.0,Interactive Parallel Computing with IPython.,8,False,ipyparallel,conda-forge/ipyparallel,,,,https://pypi.org/project/ipyparallel,180294.0,213841.0,https://anaconda.org/conda-forge/ipyparallel,2020-10-15 04:18:35.774,2026-05-13 14:00:27.278,2026-05-13 14:00:27.278000,2348347.0,35.0,2.0,,,['jupyter'],,,,,,,,,,,,,,,,,,
450,PyFlux,RJT1990/pyflux,time-series-data,,{},6.0,,8,False,pyflux,,,293.0,293.0,https://pypi.org/project/pyflux,44806.0,44806.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
451,ADTK,arundo/adtk,time-series-data,,{},11.0,A package for unsupervised time series anomaly detection.,8,False,adtk,conda-forge/adtk,,,,https://pypi.org/project/adtk,499721.0,499887.0,https://anaconda.org/conda-forge/adtk,2020-03-04 17:10:14.111,2025-04-22 14:57:22.632,2025-04-22 14:57:22.632000,12819.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,
452,pyAudioAnalysis,tyiannak/pyAudioAnalysis,audio,,{},28.0,,8,False,pyAudioAnalysis,,,686.0,686.0,https://pypi.org/project/pyAudioAnalysis,6742.0,6742.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
453,cuDF,rapidsai/cudf,gpu-utilities,,{},356.0,,8,False,cudf,,,71.0,71.0,https://pypi.org/project/cudf,2415.0,2415.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
454,advertorch,BorealisAI/advertorch,adversarial,,{},21.0,,8,False,advertorch,,GPL-3.0,214.0,214.0,https://pypi.org/project/advertorch,842.0,842.0,,,,,,,3.0,,,['pytorch'],,,,,,,,,,,,,,,,,,
455,Antialiased CNNs,adobe/antialiased-cnns,pytorch-utils,,{},6.0,,8,False,antialiased-cnns,,CC BY-NC-SA 4.0,83.0,83.0,https://pypi.org/project/antialiased-cnns,26386.0,26386.0,,,,,,,2.0,,,['pytorch'],,,,,,,,,,,,,,,,,,
456,PyTorch Sparse,rusty1s/pytorch_sparse,pytorch-utils,,{},48.0,PyTorch Extension Library of Optimized Autograd Sparse Matrix Operations.,8,False,torch-sparse,conda-forge/pytorch_sparse,,,,https://pypi.org/project/torch-sparse,25749.0,42741.0,https://anaconda.org/conda-forge/pytorch_sparse,2020-06-01 16:10:56.330,2026-07-30 22:28:12.416,2026-07-30 22:28:12.416000,1257442.0,11.0,2.0,,,['pytorch'],,,,,,,,,,,,,,,,,,
457,EfficientNets,rwightman/gen-efficientnet-pytorch,pytorch-utils,,{},5.0,,8,False,geffnet,,,319.0,319.0,https://pypi.org/project/geffnet,57099.0,57099.0,,,,,,,2.0,,,['pytorch'],,,,,,,,,,,,,,,,,,
458,torchsde,google-research/torchsde,pytorch-utils,,{},10.0,SDE solvers and stochastic adjoint sensitivity analysis in PyTorch.,8,False,torchsde,conda-forge/torchsde,,,,https://pypi.org/project/torchsde,1840628.0,1841495.0,https://anaconda.org/conda-forge/torchsde,2021-01-11 10:31:24.791,2025-04-22 14:57:44.362,2025-04-22 14:57:44.362000,58092.0,2.0,2.0,,,['pytorch'],,,,,,,,,,,,,,,,,,
459,TF Addons,tensorflow/addons,tensorflow-utils,,{},206.0,,8,False,tensorflow-addons,,,,,https://pypi.org/project/tensorflow-addons,986432.0,986432.0,,,,,,,2.0,,,['tensorflow'],,,,,,,,,,,,,,,,,,
460,Neural Structured Learning,tensorflow/neural-structured-learning,tensorflow-utils,,{},44.0,,8,False,neural-structured-learning,,,528.0,528.0,https://pypi.org/project/neural-structured-learning,1432.0,1432.0,,,,,,,2.0,,,['tensorflow'],,,,,,,,,,,,,,,,,,
461,vecstack,vecxoz/vecstack,others,,{},,Python package for stacking (machine learning technique).,8,False,vecstack,conda-forge/vecstack,,574.0,574.0,https://pypi.org/project/vecstack,1198.0,1254.0,https://anaconda.org/conda-forge/vecstack,2021-05-23 07:15:41.190,2025-04-22 14:57:52.809,2025-04-22 14:57:52.809000,3575.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,
462,apricot,jmschrei/apricot,others,,{},5.0,,8,False,apricot-select,,,221.0,221.0,https://pypi.org/project/apricot-select,20748.0,20748.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
463,Feature Engine,solegalli/feature_engine,others,,{},49.0,Feature engineering and selection package with Scikit-learns fit and transform functionality.,8,False,feature_engine,conda-forge/feature_engine,,,,https://pypi.org/project/feature_engine,292347.0,293712.0,https://anaconda.org/conda-forge/feature_engine,2020-08-06 19:43:35.639,2026-02-28 00:54:25.851,2026-02-28 00:54:25.851000,98313.0,26.0,3.0,,,,,,,,,,,,,,,,,,,,,
464,SUOD,yzhao062/SUOD,others,,{},3.0,,8,False,suod,,,569.0,569.0,https://pypi.org/project/suod,8313.0,8313.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
465,gokart,m3dev/gokart,ml-experiments,,{},49.0,,8,False,gokart,,,85.0,85.0,https://pypi.org/project/gokart,13044.0,13044.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
466,fastNLP,fastnlp/fastNLP,nlp,,{},61.0,,8,False,fastnlp,,,268.0,268.0,https://pypi.org/project/fastnlp,3539.0,3539.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
467,m2cgen,BayesWitnesses/m2cgen,model-serialisation,,{},14.0,,8,False,m2cgen,,,353.0,353.0,https://pypi.org/project/m2cgen,23896.0,23896.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
468,kapre,keunwoochoi/kapre,audio,,{},13.0,,8,False,kapre,,,2534.0,2534.0,https://pypi.org/project/kapre,3951.0,3951.0,,,,,,,3.0,,,['tensorflow'],,,,,,,,,,,,,,,,,,
469,Multicore-TSNE,DmitryUlyanov/Multicore-TSNE,data-viz,,{},18.0,Parallel t-SNE implementation with Python and Torch wrappers.,8,False,MulticoreTSNE,conda-forge/multicore-tsne,,511.0,511.0,https://pypi.org/project/MulticoreTSNE,1191.0,2811.0,https://anaconda.org/conda-forge/multicore-tsne,2021-04-23 10:08:59.201,2025-04-22 14:56:57.136,2025-04-22 14:56:57.136000,103688.0,1.0,3.0,,,['pytorch'],,,,,,,,,,,,,,,,,,
470,optunity,claesenm/optunity,hyperopt,,{},9.0,,8,False,optunity,,BSD-3-Clause,147.0,147.0,https://pypi.org/project/optunity,1814.0,1814.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
471,vidgear,abhiTronix/vidgear,image,,{},17.0,,8,False,vidgear,,,765.0,765.0,https://pypi.org/project/vidgear,22198.0,22198.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
472,vit-pytorch,lucidrains/vit-pytorch,image,,{},28.0,,8,False,vit-pytorch,,,24.0,24.0,https://pypi.org/project/vit-pytorch,260516.0,260516.0,,,,,,,3.0,,,['pytorch'],,,,,,,,,,,,,,,,,,
473,livelossplot,stared/livelossplot,ml-experiments,,{},20.0,,8,False,livelossplot,,,1894.0,1894.0,https://pypi.org/project/livelossplot,7204.0,7204.0,,,,,,,3.0,,,['jupyter'],,,,,,,,,,,,,,,,,,
474,pycm,sepandhaghighi/pycm,others,,{},19.0,,8,False,pycm,,,423.0,423.0,https://pypi.org/project/pycm,16625.0,16625.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
475,pytorch-optimizer,jettify/pytorch-optimizer,pytorch-utils,,{},26.0,A collection of optimizers for PyTorch compatible with optim module.,8,False,torch_optimizer,conda-forge/torch-optimizer,,,,https://pypi.org/project/torch_optimizer,132761.0,133059.0,https://anaconda.org/conda-forge/torch-optimizer,2021-04-21 17:27:11.637,2025-04-22 14:57:50.627,2025-04-22 14:57:50.627000,19109.0,3.0,2.0,,,['pytorch'],,,,,,,,,,,,,,,,,,
476,scikit-opt,guofei9987/scikit-opt,sklearn-utils,,{},24.0,,8,False,scikit-opt,,,291.0,291.0,https://pypi.org/project/scikit-opt,5814.0,5814.0,,,,,,,3.0,,,['sklearn'],,,,,,,,,,,,,,,,,,
477,robustness,MadryLab/robustness,adversarial,,{},13.0,Tools for Robustness.,8,False,robustness,conda-forge/robustness,,208.0,208.0,https://pypi.org/project/robustness,602.0,808.0,https://anaconda.org/conda-forge/robustness,2020-08-05 11:55:58.546,2025-04-22 14:57:33.362,2025-04-22 14:57:33.362000,14868.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,
478,AugLy,facebookresearch/AugLy,others,,{},47.0,,8,False,augly,,,193.0,193.0,https://pypi.org/project/augly,2696.0,2696.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
479,pandas-ta,twopirllc/pandas-ta,probabilistics,,{},,Technical Analysis Indicators - Pandas TA is an easy to use Python 3 Pandas Extension with 130+ Indicators.,8,False,pandas-ta,conda-forge/pandas-ta,,,,https://pypi.org/project/pandas-ta,849417.0,850565.0,https://anaconda.org/conda-forge/pandas-ta,2021-10-05 09:16:45.209,2025-09-23 07:08:41.024,2025-09-23 07:08:41.024000,66639.0,4.0,3.0,,,['pandas'],,,,,,,,,,,,,,,,,,
480,tsflex,predict-idlab/tsflex,time-series-data,,{},6.0,Toolkit for flexible processing & feature extraction on time-series data.,8,False,tsflex,conda-forge/tsflex,,23.0,23.0,https://pypi.org/project/tsflex,25063.0,25812.0,https://anaconda.org/conda-forge/tsflex,2021-07-06 15:16:45.577,2025-04-22 14:57:56.438,2025-04-22 14:57:56.438000,45690.0,16.0,3.0,,,,,,,,,,,,,,,,,,,,,
481,whoosh,mchaput/whoosh,nlp,,{},42.0,"Whoosh is a fast, featureful full-text indexing and searching library implemented in pure Python.",8,False,whoosh,conda-forge/whoosh,,,,https://pypi.org/project/whoosh,1246255.0,1258001.0,https://anaconda.org/conda-forge/whoosh,2021-05-20 06:33:23.969,2025-09-03 07:47:52.647,2025-09-03 07:47:52.647000,739999.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,
482,torchrec,pytorch/torchrec,recommender-systems,,{},499.0,,8,False,torchrec-nightly-cpu,,,280.0,280.0,https://pypi.org/project/torchrec-nightly-cpu,167.0,167.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
483,lightwood,mindsdb/lightwood,hyperopt,,{},50.0,,8,False,lightwood,,,139.0,139.0,https://pypi.org/project/lightwood,9140.0,9140.0,,,,,,,2.0,,,['pytorch'],,,,,,,,,,,,,,,,,,
484,TFlearn,tflearn/tflearn,ml-frameworks,,{},128.0,,7,False,tflearn,,,5257.0,5257.0,https://pypi.org/project/tflearn,,,,,,,,,3.0,,,['tensorflow'],,,,,,,,,,,,,,,,,,
485,pyfasttext,vrasneur/pyfasttext,nlp,,{},4.0,,7,False,pyfasttext,,,461.0,461.0,https://pypi.org/project/pyfasttext,4699.0,4699.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
486,torchtext,pytorch/text,nlp,,{},156.0,,7,False,torchtext,,,,,https://pypi.org/project/torchtext,191343.0,191343.0,,,,,,,3.0,,,['pytorch'],,,,,,,,,,,,,,,,,,
487,ParlAI,facebookresearch/ParlAI,nlp,,{},220.0,,7,False,parlai,,,24.0,24.0,https://pypi.org/project/parlai,2006.0,2006.0,,,,,,,3.0,,,['pytorch'],,,,,,,,,,,,,,,,,,
488,pytorch-nlp,PetrochukM/PyTorch-NLP,nlp,,{},18.0,,7,False,pytorch-nlp,,,804.0,804.0,https://pypi.org/project/pytorch-nlp,7979.0,7979.0,,,,,,,3.0,,,['pytorch'],,,,,,,,,,,,,,,,,,
489,Rasa,RasaHQ/rasa,nlp,,{},600.0,,7,False,rasa,,,,,https://pypi.org/project/rasa,261671.0,261671.0,,,,,,,3.0,,,['tensorflow'],,,,,,-32.0,,,,,,,,,,,,
490,Pillow-SIMD,uploadcare/pillow-simd,image,,{},435.0,,7,False,pillow-simd,,PIL,,,https://pypi.org/project/pillow-simd,40645.0,40645.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
491,GluonCV,dmlc/gluon-cv,image,,{},119.0,,7,False,gluoncv,,,24.0,24.0,https://pypi.org/project/gluoncv,54250.0,54250.0,,,,,,,3.0,,,['mxnet'],,,,,,,,,,,,,,,,,,
492,MMF,facebookresearch/mmf,image,,{},131.0,,7,False,mmf,,BSD-3-Clause,23.0,23.0,https://pypi.org/project/mmf,188.0,188.0,,,,,,,3.0,,,['pytorch'],,,,,,,,,,,,,,,,,,
493,HyperTools,ContextLab/hypertools,data-viz,,{},23.0,,7,False,hypertools,,,508.0,508.0,https://pypi.org/project/hypertools,883.0,883.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
494,What-If Tool,PAIR-code/what-if-tool,interpretability,,{},21.0,An easy-to-use interface for expanding understanding of a black-box classification or regression ML model.,7,False,witwidget,conda-forge/tensorboard-plugin-wit,,2.0,2.0,https://pypi.org/project/witwidget,15356.0,51441.0,https://anaconda.org/conda-forge/tensorboard-plugin-wit,2020-06-22 09:11:25.867,2025-04-22 14:57:28.709,2025-04-22 14:57:28.709000,2661398.0,4.0,3.0,,,,,,,,,,wit-widget,https://www.npmjs.com/package/wit-widget,121.0,,,,,,,,,
495,LIT,PAIR-code/lit,interpretability,,{},38.0,"The Language Interpretability Tool (LIT) is a visual, interactive model-understanding tool for NLP models.",7,False,lit-nlp,conda-forge/lit-nlp,,,,https://pypi.org/project/lit-nlp,15001.0,17257.0,https://anaconda.org/conda-forge/lit-nlp,2020-09-15 18:01:28.584,2025-04-22 14:57:35.818,2025-04-22 14:57:35.818000,160205.0,6.0,3.0,,,,,,,,,,,,,,,,,,,,,
496,eli5,TeamHG-Memex/eli5,interpretability,,{},17.0,Debug machine learning classifiers and explain their predictions.,7,False,eli5,conda-forge/eli5,,,,https://pypi.org/project/eli5,115897.0,121376.0,https://anaconda.org/conda-forge/eli5,2020-06-15 13:11:09.444,2025-04-30 05:40:51.091,2025-04-30 05:40:51.091000,405448.0,12.0,3.0,,,,,,,,,,,,,,,,,,,,,
497,tf-explain,sicara/tf-explain,interpretability,,{},18.0,,7,False,tf-explain,,,300.0,300.0,https://pypi.org/project/tf-explain,1450.0,1450.0,,,,,,,3.0,,,['tensorflow'],,,,,,,,,,,,,,,,,,
498,keras-vis,raghakot/keras-vis,interpretability,,{},10.0,,7,False,keras-vis,,,3108.0,3108.0,https://pypi.org/project/keras-vis,365.0,365.0,,,,,,,3.0,,,['tensorflow'],,,,,,,,,,,,,,,,,,
499,Explainability 360,Trusted-AI/AIX360,interpretability,,{},42.0,,7,False,aix360,,,175.0,175.0,https://pypi.org/project/aix360,1698.0,1698.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
500,StellarGraph,stellargraph/stellargraph,graph,,{},42.0,,7,False,stellargraph,,,311.0,311.0,https://pypi.org/project/stellargraph,595.0,595.0,,,,,,,2.0,,,['tensorflow'],,,,,,,,,,,,,,,,,,
501,Sentinelsat,sentinelsat/sentinelsat,geospatial-data,,{},44.0,Search and download Copernicus Sentinel satellite images.,7,False,sentinelsat,conda-forge/sentinelsat,,,,https://pypi.org/project/sentinelsat,16076.0,16774.0,https://anaconda.org/conda-forge/sentinelsat,2020-10-04 14:33:56.496,2025-04-22 14:57:37.199,2025-04-22 14:57:37.199000,48872.0,6.0,3.0,,,,,,,,,,,,,,,,,,,,,
502,geoplotlib,andrea-cuttone/geoplotlib,geospatial-data,,{},8.0,python toolbox for geographic visualizations.,7,False,geoplotlib,conda-forge/geoplotlib,,198.0,198.0,https://pypi.org/project/geoplotlib,185.0,381.0,https://anaconda.org/conda-forge/geoplotlib,2021-05-31 16:11:47.031,2025-04-22 14:57:53.193,2025-04-22 14:57:53.193000,12375.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,
503,Talos,autonomio/talos,hyperopt,,{},23.0,,7,False,talos,,,208.0,208.0,https://pypi.org/project/talos,525.0,525.0,,,,,,,3.0,,,['tensorflow'],,,,,,,,,,,,,,,,,,
504,SMAC3,automl/SMAC3,hyperopt,,{},81.0,Sequential Model-based Algorithm Configuration.,7,False,smac,conda-forge/smac,,,,https://pypi.org/project/smac,40657.0,41398.0,https://anaconda.org/conda-forge/smac,2021-03-19 15:08:39.735,2025-04-22 14:57:48.900,2025-04-22 14:57:48.900000,48178.0,16.0,3.0,,,,,,,,,,,,,,,,,,,,,
505,TensorForce,tensorforce/tensorforce,reinforcement-learning,,{},85.0,,7,False,tensorforce,,,464.0,464.0,https://pypi.org/project/tensorforce,440.0,440.0,,,,,,,2.0,,,['tensorflow'],,,,,,,,,,,,,,,,,,
506,Dopamine,google/dopamine,reinforcement-learning,,{},15.0,,7,False,dopamine-rl,,,24.0,24.0,https://pypi.org/project/dopamine-rl,98544.0,98544.0,,,,,,,2.0,,,['tensorflow'],,,,,,,,,,,,,,,,,,
507,keras-rl,keras-rl/keras-rl,reinforcement-learning,,{},41.0,,7,False,keras-rl,,,836.0,836.0,https://pypi.org/project/keras-rl,777.0,777.0,,,,,,,2.0,,,['tensorflow'],,,,,,,,,,,,,,,,,,
508,Glow,projectglow/glow,medical-data,,{},29.0,An open-source toolkit for large-scale genomic analysis.,7,False,glow.py,conda-forge/glow,,,,https://pypi.org/project/glow.py,40073.0,40218.0,https://anaconda.org/conda-forge/glow,2021-02-25 05:34:28.952,2025-04-22 14:57:47.356,2025-04-22 14:57:47.356000,9599.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,
509,Hivemind,learning-at-home/hivemind,distributed-ml,,{},34.0,,7,False,hivemind,,,135.0,135.0,https://pypi.org/project/hivemind,5447.0,5447.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
510,TensorFlowOnSpark,yahoo/TensorFlowOnSpark,distributed-ml,,{},34.0,Deep learning with TensorFlow on Apache Spark clusters.,7,False,tensorflowonspark,conda-forge/tensorflowonspark,,,,https://pypi.org/project/tensorflowonspark,11435.0,11896.0,https://anaconda.org/conda-forge/tensorflowonspark,2019-12-05 16:17:47.431,2025-04-22 14:57:18.376,2025-04-22 14:57:18.376000,36933.0,10.0,2.0,,,"['tensorflow', 'spark']",,,,,,,,,,,,,,,,,,
511,RecBole,RUCAIBox/RecBole,recommender-systems,,{},79.0,"A unified, comprehensive and efficient recommendation library.",7,False,recbole,aibox/recbole,,,,https://pypi.org/project/recbole,56553.0,56703.0,https://anaconda.org/aibox/recbole,2020-11-03 11:40:53.137,2025-03-25 16:28:44.170,2025-03-25 16:28:44.170000,10408.0,11.0,2.0,,,['pytorch'],,,,,,,,,,,,,,,,,,
512,Magenta,magenta/magenta,audio,,{},155.0,,7,False,magenta,,,18.0,18.0,https://pypi.org/project/magenta,2531.0,2531.0,,,,,,,3.0,,,['tensorflow'],,,,,,,,,,,,,,,,,,
513,Hummingbird,microsoft/hummingbird,model-serialisation,,{},40.0,Convert trained traditional machine learning models into tensor computations.,7,False,hummingbird-ml,conda-forge/hummingbird-ml,,,,https://pypi.org/project/hummingbird-ml,16850.0,17992.0,https://anaconda.org/conda-forge/hummingbird-ml,2021-03-13 14:12:18.710,2025-04-22 14:57:48.691,2025-04-22 14:57:48.691000,74272.0,15.0,3.0,,,,,,,,,,,,,,,,,,,,,
514,TFEncrypted,tf-encrypted/tf-encrypted,privacy-ml,,{},29.0,,7,False,tf-encrypted,,,68.0,68.0,https://pypi.org/project/tf-encrypted,2495.0,2495.0,,,,,,,2.0,,,['tensorflow'],,,,,,,,,,,,,,,,,,
515,scikit-cuda,lebedov/scikit-cuda,gpu-utilities,,{},44.0,,7,False,scikit-cuda,,,333.0,333.0,https://pypi.org/project/scikit-cuda,316.0,316.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
516,Funsor,pyro-ppl/funsor,probabilistics,,{},14.0,,7,False,funsor,,,111.0,111.0,https://pypi.org/project/funsor,56459.0,56459.0,,,,,,,3.0,,,['pytorch'],,,,,,,,,,,,,,,,,,
517,pomegranate,jmschrei/pomegranate,probabilistics,,{},75.0,"Pomegranate is a graphical models library for Python. Fast, flexible and easy to use probabilistic modelling in Python.",7,False,pomegranate,conda-forge/pomegranate,,,,https://pypi.org/project/pomegranate,31253.0,35053.0,https://anaconda.org/conda-forge/pomegranate,2020-05-18 06:13:08.914,2025-04-22 14:57:07.761,2025-04-22 14:57:07.761000,285019.0,9.0,3.0,,,,,,,,,,,,,,,,,,,,,
518,Edward,blei-lab/edward,probabilistics,,{},90.0,,7,False,edward,,,356.0,356.0,https://pypi.org/project/edward,707.0,707.0,,,,,,,3.0,,,['tensorflow'],,,,,,,,,,,,,,,,,,
519,TabNet,dreamquark-ai/tabnet,pytorch-utils,,{},21.0,PyTorch implementation of TabNet.,7,False,pytorch-tabnet,conda-forge/pytorch-tabnet,,,,https://pypi.org/project/pytorch-tabnet,48231.0,48490.0,https://anaconda.org/conda-forge/pytorch-tabnet,2021-12-18 12:18:01.185,2025-04-22 14:58:07.520,2025-04-22 14:58:07.520000,14552.0,3.0,2.0,,,['pytorch'],,,,,,,,,,,,,,,,,,
520,tensor2tensor,tensorflow/tensor2tensor,tensorflow-utils,,{},246.0,,7,False,tensor2tensor,,,24.0,24.0,https://pypi.org/project/tensor2tensor,7172.0,7172.0,,,,,,,3.0,,,['tensorflow'],,,,,,,,,,,,,,,,,,
521,Saliency,PAIR-code/saliency,tensorflow-utils,,{},18.0,,7,False,saliency,,,157.0,157.0,https://pypi.org/project/saliency,14110.0,14110.0,,,,,,,3.0,,,['tensorflow'],,,,,,,,,,,,,,,,,,
522,baikal,alegonz/baikal,others,,{},2.0,Fast matrix-multiplication as a self-contained Python library no system dependencies!.,7,False,baikal,conda-forge/cython-blis,,15.0,15.0,https://pypi.org/project/baikal,230.0,52965.0,https://anaconda.org/conda-forge/cython-blis,2020-09-18 17:34:28.094,2025-11-18 01:29:21.085,2025-11-18 01:29:21.085000,3744210.0,21.0,3.0,,,,,,,,,,,,,,,,,,,,,
523,chainercv,chainer/chainercv,image,,{},39.0,,7,False,chainercv,,,424.0,424.0,https://pypi.org/project/chainercv,620.0,620.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
524,textgenrnn,minimaxir/textgenrnn,nlp,,{},19.0,,7,False,textgenrnn,,,1172.0,1172.0,https://pypi.org/project/textgenrnn,175.0,175.0,,,,,,,3.0,,,['tensorflow'],,,,,,,,,,,,,,,,,,
525,impyute,eltonlaw/impyute,others,,{},11.0,,7,False,impyute,,,260.0,260.0,https://pypi.org/project/impyute,1523.0,1523.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
526,rrcf,kLabUM/rrcf,others,,{},7.0,,7,False,rrcf,,,107.0,107.0,https://pypi.org/project/rrcf,40406.0,40406.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
527,baselines,openai/baselines,reinforcement-learning,,{},116.0,,7,False,baselines,,,636.0,636.0,https://pypi.org/project/baselines,996.0,996.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
528,combo,yzhao062/combo,sklearn-utils,,{},2.0,,7,False,combo,,,732.0,732.0,https://pypi.org/project/combo,45496.0,45496.0,,,,,,,3.0,,,"['sklearn', 'xgboost']",,,,,,,,,,,,,,,,,,
