,name,github_id,category,resource,homepage,contributor_count,description,projectrank,show,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,created_at,conda_latest_release_published_at,updated_at,conda_total_downloads,release_count,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,star_count,dockerhub_pulls,projectrank_placing,trending,license,npm_id,npm_url,npm_monthly_downloads,helm_id,brew_id,apt_id,yum_id,snap_id,dnf_id,yay_id,maven_id,maven_url
187,D-Tale,man-group/dtale,data-viz,,{},33.0,D-Tale is the combination of a Flask back-end and a React front-end to bring you an easy way to view & analyze Pandas..,14,False,dtale,conda-forge/dtale,,,"['pandas', 'jupyter']",1538.0,1538.0,https://pypi.org/project/dtale,73594.0,81431.0,https://anaconda.org/conda-forge/dtale,2020-05-31 14:48:59.449,2026-04-01 13:43:46.846,2026-04-01 13:43:46.846000,579969.0,160.0,,,,,,2.0,,LGPL-2.1,,,,,,,,,,,,
188,Coqui TTS,coqui-ai/TTS,audio,,{},166.0,Deep learning for Text to Speech by Coqui.,14,False,tts,conda-forge/tts,,,"['pytorch', 'tensorflow']",3785.0,3785.0,https://pypi.org/project/tts,103827.0,104483.0,https://anaconda.org/conda-forge/tts,2021-10-18 17:44:58.974,2025-04-22 14:58:02.848,2025-04-22 14:58:02.848000,37438.0,4.0,,,,,,1.0,,,,,,,,,,,,,,
189,speechbrain,speechbrain/speechbrain,audio,,{},277.0,,14,False,speechbrain,,,,['pytorch'],4324.0,4324.0,https://pypi.org/project/speechbrain,1649686.0,1649686.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
190,huggingface_hub,huggingface/huggingface_hub,model-serialisation,,{},355.0,"Client library to download and publish models, datasets and other repos on the huggingface.co hub.",14,False,huggingface_hub,conda-forge/huggingface_hub,,,,,,https://pypi.org/project/huggingface_hub,424228424.0,424328177.0,https://anaconda.org/conda-forge/huggingface_hub,2021-02-12 21:11:22.751,2026-07-17 17:26:12.505,2026-07-17 17:26:12.505000,6483984.0,166.0,,,,,,2.0,,,,,,,,,,,,,,
191,sahi,obss/sahi,image,,{},78.0,A vision library for performing sliced inference on large images/small objects.,14,False,sahi,conda-forge/sahi,,,,1977.0,1977.0,https://pypi.org/project/sahi,268136.0,270840.0,https://anaconda.org/conda-forge/sahi,2021-10-08 17:03:02.074,2026-07-22 15:52:26.111,2026-07-22 15:52:26.111000,154152.0,72.0,,,,,,2.0,,,,,,,,,,,,,,
192,scikit-survival,sebp/scikit-survival,sklearn-utils,,{},26.0,Survival analysis built on top of scikit-learn.,14,False,scikit-survival,conda-forge/scikit-survival,,,['sklearn'],1019.0,1019.0,https://pypi.org/project/scikit-survival,263073.0,269810.0,https://anaconda.org/conda-forge/scikit-survival,2021-11-09 12:11:50.632,2026-07-05 12:16:19.854,2026-07-05 12:16:19.854000,377282.0,19.0,,,,,,2.0,,,,,,,,,,,,,,
193,emcee,dfm/emcee,probabilistics,,{},78.0,The Python ensemble sampling toolkit for MCMC.,14,False,emcee,conda-forge/emcee,,,,3418.0,3418.0,https://pypi.org/project/emcee,600228.0,613652.0,https://anaconda.org/conda-forge/emcee,2021-06-27 13:53:55.745,2025-04-22 14:56:23.732,2025-04-22 14:56:23.732000,818919.0,12.0,,,,,,2.0,,,,,,,,,,,,,,
194,Chainer,chainer/chainer,ml-frameworks,,{},331.0,A flexible framework of neural networks.,13,False,chainer,conda-forge/chainer,,,,3448.0,3448.0,https://pypi.org/project/chainer,15054.0,15434.0,https://anaconda.org/conda-forge/chainer,2020-02-10 21:07:35.204,2025-04-22 14:57:21.231,2025-04-22 14:57:21.231000,29332.0,6.0,,,,,,2.0,,,,,,,,,,,,,,
195,Haiku,deepmind/dm-haiku,ml-frameworks,,{},97.0,Haiku is a library for building neural networks in JAX.,13,False,dm-haiku,conda-forge/dm-haiku,,,,2864.0,2864.0,https://pypi.org/project/dm-haiku,243157.0,244090.0,https://anaconda.org/conda-forge/dm-haiku,2021-02-14 21:37:00.322,2026-04-26 18:13:51.733,2026-04-26 18:13:51.733000,60690.0,13.0,,,,,,2.0,,,,,,,,,,,,,,
196,nltk,nltk/nltk,nlp,,{},509.0,Suite of libraries and programs for symbolic and statistical natural language processing for English.,13,False,nltk,conda-forge/nltk,,,,,,https://pypi.org/project/nltk,67307435.0,67371033.0,https://anaconda.org/conda-forge/nltk,2021-03-23 13:25:58.880,2026-07-08 05:21:55.681,2026-07-08 05:21:55.681000,4070302.0,23.0,,,,,,2.0,-32.0,,,,,,,,,,,,,
197,textacy,chartbeat-labs/textacy,nlp,,{},35.0,"NLP, before and after spaCy.",13,False,textacy,conda-forge/textacy,,,,2086.0,2086.0,https://pypi.org/project/textacy,96926.0,99682.0,https://anaconda.org/conda-forge/textacy,2017-05-12 21:55:59.675,2025-04-22 14:56:36.813,2025-04-22 14:56:36.813000,303181.0,12.0,,,,,,2.0,,,,,,,,,,,,,,
198,spacy-transformers,explosion/spacy-transformers,nlp,,{},24.0,"Use pretrained transformers like BERT, XLNet and GPT-2 in spaCy.",13,False,spacy-transformers,conda-forge/spacy-transformers,,,['spacy'],2417.0,2417.0,https://pypi.org/project/spacy-transformers,262171.0,265414.0,https://anaconda.org/conda-forge/spacy-transformers,2021-11-18 17:41:04.018,2026-03-24 13:10:30.640,2026-03-24 13:10:30.640000,181651.0,22.0,,,,,,2.0,,,,,,,,,,,,,,
199,Face Recognition,ageitgey/face_recognition,image,,{},55.0,Recognize faces from Python or from the command line.,13,False,face_recognition,conda-forge/face_recognition,,,['pytorch'],5663.0,5663.0,https://pypi.org/project/face_recognition,205237.0,205881.0,https://anaconda.org/conda-forge/face_recognition,2020-09-14 16:50:56.246,2025-04-22 14:57:35.730,2025-04-22 14:57:35.730000,45110.0,1.0,,,,,,2.0,,,,,,,,,,,,,,
200,InsightFace,deepinsight/insightface,image,,{},67.0,,13,False,insightface,,,,['mxnet'],5245.0,5245.0,https://pypi.org/project/insightface,1236090.0,1236090.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,
201,Plotly-Resampler,predict-idlab/plotly-resampler,data-viz,,{},14.0,Visualizing large time series with plotly.,13,False,plotly-resampler,conda-forge/plotly-resampler,,,,2095.0,2095.0,https://pypi.org/project/plotly-resampler,572120.0,575423.0,https://anaconda.org/conda-forge/plotly-resampler,2022-01-13 19:12:38.352,2025-10-09 21:44:53.402,2025-10-09 21:44:53.402000,178371.0,23.0,,,,,,2.0,,,,,,,,,,,,,,
202,Perspective,finos/perspective,data-viz,,{},103.0,Streaming pivot visualization via WebAssembly.,13,False,perspective-python,conda-forge/perspective,,,['jupyter'],212.0,212.0,https://pypi.org/project/perspective-python,30755.0,71513.0,https://anaconda.org/conda-forge/perspective,2020-06-07 15:10:08.248,2026-07-09 19:35:34.135,2026-07-09 19:35:34.135000,2942410.0,87.0,,,,,,2.0,,,@finos/perspective-jupyterlab,https://www.npmjs.com/package/@finos/perspective-jupyterlab,452.0,,,,,,,,,
203,pyecharts,pyecharts/pyecharts,data-viz,,{},45.0,,13,False,pyecharts,,,https://github.com/pyecharts/pyecharts/blob/master/README.en.md,['jupyter'],5685.0,5685.0,https://pypi.org/project/pyecharts,1108737.0,1108737.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,
204,dgl,dmlc/dgl,graph,,{},298.0,,13,False,dgl,,,,,4256.0,4256.0,https://pypi.org/project/dgl,151636.0,151636.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
205,PySAL,pysal/pysal,geospatial-data,,{},82.0,Library of spatial analysis functions.,13,False,pysal,conda-forge/pysal,,,,1872.0,1872.0,https://pypi.org/project/pysal,99081.0,113886.0,https://anaconda.org/conda-forge/pysal,2020-07-30 10:24:56.727,2026-02-01 19:29:27.242,2026-02-01 19:29:27.242000,1066021.0,24.0,,,,,,3.0,,,,,,,,,,,,,,
206,Satpy,pytroll/satpy,geospatial-data,,{},191.0,Meteorological processing package.,13,False,satpy,conda-forge/satpy,,,,207.0,207.0,https://pypi.org/project/satpy,86037.0,92010.0,https://anaconda.org/conda-forge/satpy,2020-06-10 19:56:45.218,2026-03-05 18:39:22.244,2026-03-05 18:39:22.244000,436065.0,76.0,,,,,,3.0,,,,,,,,,,,,,,
207,Bayesian Optimization,fmfn/BayesianOptimization,hyperopt,,{},57.0,,13,False,bayesian-optimization,,,,,4227.0,4227.0,https://pypi.org/project/bayesian-optimization,846177.0,846177.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,
208,featuretools,alteryx/featuretools,hyperopt,,{},75.0,a framework for automated feature engineering.,13,False,featuretools,conda-forge/featuretools,,,,2167.0,2167.0,https://pypi.org/project/featuretools,292497.0,296757.0,https://anaconda.org/conda-forge/featuretools,2020-06-04 23:17:05.307,2025-04-22 14:56:57.460,2025-04-22 14:56:57.460000,310985.0,77.0,,,,,,2.0,,,,,,,,,,,,,,
209,Neptune.ai,neptune-ai/neptune-client,ml-experiments,,{},59.0,Neptune Client.,13,False,neptune-client,conda-forge/neptune-client,,,,980.0,980.0,https://pypi.org/project/neptune-client,57067.0,63149.0,https://anaconda.org/conda-forge/neptune-client,2020-05-20 10:42:43.652,2025-04-22 14:57:20.407,2025-04-22 14:57:20.407000,450084.0,132.0,,,,,,2.0,,,,,,,,,,,,,,
210,pyRiemann,pyRiemann/pyRiemann,ml-frameworks,,{},42.0,Biosignals classification with Riemannian Geometry.,13,False,pyriemann,conda-forge/pyriemann,,https://pyriemann.readthedocs.io/en/latest/,['sklearn'],512.0,512.0,https://pypi.org/project/pyriemann,92134.0,92612.0,https://anaconda.org/conda-forge/pyriemann,2022-06-08 12:07:57.776,2026-07-21 00:00:13.884,2026-07-21 00:00:13.884000,23427.0,11.0,,,,,,2.0,,,,,,,,,,,,,,
211,dask-ml,dask/dask-ml,distributed-ml,,{},82.0,Distributed and parallel machine learning using dask.,13,False,dask-ml,conda-forge/dask-ml,,,,1353.0,1353.0,https://pypi.org/project/dask-ml,115468.0,133585.0,https://anaconda.org/conda-forge/dask-ml,2020-05-26 20:29:09.888,2025-04-22 14:56:42.913,2025-04-22 14:56:42.913000,1340700.0,31.0,,,,,,2.0,,,,,,,,,,,,,,
212,Cornac,PreferredAI/cornac,recommender-systems,,{},31.0,A Comparative Framework for Multimodal Recommender Systems.,13,False,cornac,conda-forge/cornac,,,,306.0,306.0,https://pypi.org/project/cornac,66802.0,81828.0,https://anaconda.org/conda-forge/cornac,2020-06-06 08:50:52.981,2026-07-15 17:00:30.148,2026-07-15 17:00:30.148000,1096903.0,58.0,,,,,,1.0,,,,,,,,,,,,,,
213,SpeechRecognition,Uberi/speech_recognition,audio,,{},62.0,"Library for performing speech recognition, with support for several engines and APIs, online and offline.",13,False,SpeechRecognition,conda-forge/speechrecognition,,,,24.0,24.0,https://pypi.org/project/SpeechRecognition,12775650.0,12784320.0,https://anaconda.org/conda-forge/speechrecognition,2020-08-20 04:16:29.624,2026-06-17 03:46:16.860,2026-06-17 03:46:16.860000,615633.0,27.0,,,,,,2.0,,,,,,,,,,,,,,
214,Apex,NVIDIA/apex,gpu-utilities,,{},140.0,a Pytorch extension with NVIDIA-maintained utilities to streamline mixed precision and distributed training.,13,False,,conda-forge/nvidia-apex,,,['pytorch'],3367.0,3367.0,,,10748.0,https://anaconda.org/conda-forge/nvidia-apex,2020-10-08 01:21:09.615,2026-06-17 09:19:03.496,2026-06-17 09:19:03.496000,741614.0,5.0,,,,,,2.0,,,,,,,,,,,,,,
215,pgmpy,pgmpy/pgmpy,probabilistics,,{},241.0,,13,False,pgmpy,,,,,1802.0,1802.0,https://pypi.org/project/pgmpy,906977.0,906977.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
216,tensorly,tensorly/tensorly,others,,{},76.0,Tensor learning in Python.,13,False,tensorly,conda-forge/tensorly,,,,1230.0,1230.0,https://pypi.org/project/tensorly,108626.0,114452.0,https://anaconda.org/conda-forge/tensorly,2020-10-20 14:38:35.389,2025-04-22 14:56:50.737,2025-04-22 14:56:50.737000,402046.0,9.0,,,,,,2.0,,,,,,,,,,,,,,
217,pyjanitor,pyjanitor-devs/pyjanitor,others,,{},120.0,Tools for cleaning pandas DataFrames.,13,False,pyjanitor,conda-forge/pyjanitor,,,,1012.0,1012.0,https://pypi.org/project/pyjanitor,386359.0,391683.0,https://anaconda.org/conda-forge/pyjanitor,2020-05-18 15:23:06.586,2026-04-07 15:32:35.394,2026-04-07 15:32:35.394000,394017.0,78.0,,,,,,2.0,,,,,,,,,,,,,,
218,mtcnn,ipazc/mtcnn,image,,{},18.0,"Multi-task Cascaded Convolutional Neural Networks for Face Detection, based on TensorFlow.",13,False,mtcnn,conda-forge/mtcnn,,,['tensorflow'],9296.0,9296.0,https://pypi.org/project/mtcnn,245645.0,245871.0,https://anaconda.org/conda-forge/mtcnn,2020-02-12 16:05:06.484,2025-04-22 14:57:21.393,2025-04-22 14:57:21.393000,17432.0,2.0,,,,,,2.0,,,,,,,,,,,,,,
219,pyopencl,inducer/pyopencl,others,,{},101.0,Python wrapper for OpenCL.,13,False,pyopencl,conda-forge/pyopencl,,,,2478.0,2478.0,https://pypi.org/project/pyopencl,156606.0,201505.0,https://anaconda.org/conda-forge/pyopencl,2020-06-19 21:01:18.326,2026-01-10 16:15:07.763,2026-01-10 16:15:07.763000,3277638.0,73.0,,,,,,2.0,,,,,,,,,,,,,,
220,ogb,snap-stanford/ogb,graph,,{},32.0,Open Graph Benchmark.,13,False,ogb,conda-forge/ogb,,,,2786.0,2786.0,https://pypi.org/project/ogb,123697.0,124800.0,https://anaconda.org/conda-forge/ogb,2020-09-02 17:22:47.382,2025-04-22 14:57:35.121,2025-04-22 14:57:35.121000,77261.0,11.0,,,,,,1.0,,,,,,,,,,,,,,
221,datalad,datalad/datalad,others,,{},65.0,data distribution geared toward scientific datasets.,13,False,datalad,conda-forge/datalad,,,,576.0,576.0,https://pypi.org/project/datalad,54981.0,71080.0,https://anaconda.org/conda-forge/datalad,2020-06-24 04:55:07.916,2026-06-13 10:24:11.301,2026-06-13 10:24:11.301000,1175256.0,78.0,,,,,,2.0,,,,,,,,,,,,,,
222,pytorch-forecasting,jdb78/pytorch-forecasting,time-series-data,,{},108.0,Timeseries forecasting with PyTorch.,13,False,pytorch-forecasting,conda-forge/pytorch-forecasting,,,,707.0,707.0,https://pypi.org/project/pytorch-forecasting,334146.0,335620.0,https://anaconda.org/conda-forge/pytorch-forecasting,2020-09-14 11:56:00.946,2026-06-25 08:25:03.077,2026-06-25 08:25:03.077000,103245.0,32.0,,,,,,2.0,,,,,,,,,,,,,,
223,Datasette,simonw/datasette,others,,{},95.0,An open source multi-tool for exploring and publishing data.,13,False,datasette,conda-forge/datasette,,,,1807.0,1807.0,https://pypi.org/project/datasette,160594.0,162011.0,https://anaconda.org/conda-forge/datasette,2021-04-21 16:46:59.352,2025-11-08 17:11:51.538,2025-11-08 17:11:51.538000,89321.0,32.0,,,,,,2.0,,,,,,,datasette,,,,,,,
224,tinytag,devsnd/tinytag,audio,,{},28.0,,13,False,tinytag,,,,,1893.0,1893.0,https://pypi.org/project/tinytag,5037965.0,5037965.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,
225,mahotas,luispedro/mahotas,image,,{},35.0,Mahotas: Computer Vision Library.,13,False,mahotas,conda-forge/mahotas,,,,1589.0,1589.0,https://pypi.org/project/mahotas,49760.0,67792.0,https://anaconda.org/conda-forge/mahotas,2020-06-12 13:41:17.109,2025-10-21 21:07:30.102,2025-10-21 21:07:30.102000,1316349.0,14.0,,,,,,2.0,,,,,,,,,,,,,,
226,vaderSentiment,cjhutto/vaderSentiment,nlp,,{},13.0,VADER Sentiment Analysis.,13,False,vadersentiment,conda-forge/vadersentiment,,,,13507.0,13507.0,https://pypi.org/project/vadersentiment,1152169.0,1152509.0,https://anaconda.org/conda-forge/vadersentiment,2021-03-22 07:40:59.977,2025-04-22 14:57:49.044,2025-04-22 14:57:49.044000,21773.0,1.0,,,,,,2.0,,,,,,,,,,,,,,
227,scikit-posthocs,maximtrp/scikit-posthocs,probabilistics,,{},19.0,Statistical post-hoc analysis and outlier detection algorithms.,13,False,scikit-posthocs,conda-forge/scikit-posthocs,,,['sklearn'],1279.0,1279.0,https://pypi.org/project/scikit-posthocs,133732.0,150890.0,https://anaconda.org/conda-forge/scikit-posthocs,2020-10-13 01:11:10.773,2026-05-26 19:44:09.190,2026-05-26 19:44:09.190000,1183941.0,15.0,,,,,,3.0,,,,,,,,,,,,,,
228,aim,aimhubio/aim,ml-experiments,,{},82.0,"A super-easy way to record, search and compare 1000s of ML training runs.",13,False,aim,conda-forge/aim,,,,1232.0,1232.0,https://pypi.org/project/aim,122754.0,125758.0,https://anaconda.org/conda-forge/aim,2021-07-07 13:38:09.942,2026-02-02 15:43:00.878,2026-02-02 15:43:00.878000,180259.0,12.0,,,,,,2.0,,,,,,,,,,,,,,
229,deepface,serengil/deepface,image,,{},98.0,,13,False,deepface,,,,,8708.0,8708.0,https://pypi.org/project/deepface,618782.0,618782.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,
230,nlpaug,makcedward/nlpaug,nlp,,{},34.0,Natrual language processing data Augmentation library.,13,False,nlpaug,conda-forge/nlpaug,,,,1890.0,1890.0,https://pypi.org/project/nlpaug,174885.0,175770.0,https://anaconda.org/conda-forge/nlpaug,2021-06-28 02:58:38.053,2025-04-22 14:57:56.135,2025-04-22 14:57:56.135000,54028.0,7.0,,,,,,2.0,,,,,,,,,,,,,,
231,Sonnet,deepmind/sonnet,ml-frameworks,,{},63.0,Multi-language spell checker.,12,False,dm-sonnet,conda-forge/sonnet,,,['tensorflow'],1581.0,1581.0,https://pypi.org/project/dm-sonnet,15207.0,15890.0,https://anaconda.org/conda-forge/sonnet,2019-11-20 21:03:41.099,2025-04-22 14:57:17.453,2025-04-22 14:57:17.453000,54702.0,13.0,,,,,,2.0,,,,,,,,,,,,,,
232,fuzzywuzzy,seatgeek/fuzzywuzzy,nlp,,{},70.0,Fuzzy string matching in python.,12,False,fuzzywuzzy,conda-forge/fuzzywuzzy,,,,24.0,24.0,https://pypi.org/project/fuzzywuzzy,15508323.0,15523351.0,https://anaconda.org/conda-forge/fuzzywuzzy,2020-11-18 12:58:59.779,2025-04-22 14:56:25.369,2025-04-22 14:56:25.369000,1021943.0,7.0,,,,,,2.0,,,,,,,,,,,,,,
233,flashtext,vi3k6i5/flashtext,nlp,,{},7.0,This module can be used to replace keywords in sentences or extract keywords from sentences. It is based on the..,12,False,flashtext,conda-forge/flashtext,,,,2108.0,2108.0,https://pypi.org/project/flashtext,2513621.0,2513962.0,https://anaconda.org/conda-forge/flashtext,2020-07-16 16:37:57.409,2025-04-22 14:57:29.789,2025-04-22 14:57:29.789000,24590.0,1.0,,,,,,2.0,,,,,,,,,,,,,,
234,fairseq,facebookresearch/fairseq,nlp,,{},433.0,Facebook AI Research Sequence-to-Sequence Toolkit.,12,False,fairseq,conda-forge/fairseq,,,['pytorch'],24.0,24.0,https://pypi.org/project/fairseq,67995.0,70855.0,https://anaconda.org/conda-forge/fairseq,2020-07-24 16:44:47.386,2026-06-16 23:12:39.559,2026-06-16 23:12:39.559000,205937.0,4.0,,,,,,2.0,,,,,,,,,,,,,,
235,PyTorch3D,facebookresearch/pytorch3d,image,,{},181.0,3d Geometry for pytorch.,12,False,pytorch3d,pytorch3d/pytorch3d,,,['pytorch'],1381.0,1381.0,https://pypi.org/project/pytorch3d,1819.0,7175.0,https://anaconda.org/pytorch3d/pytorch3d,2019-11-19 20:10:38.667,2025-03-25 16:29:23.925,2025-03-25 16:29:23.925000,428519.0,18.0,,,,,,2.0,,,,,,,,,,,,,,
236,bqplot,bqplot/bqplot,data-viz,,{},71.0,Plotting library for Jupyter.,12,False,bqplot,conda-forge/bqplot,,,['jupyter'],65.0,65.0,https://pypi.org/project/bqplot,375104.0,421597.0,https://anaconda.org/conda-forge/bqplot,2020-05-24 11:30:38.431,2026-05-07 12:02:44.851,2026-05-07 12:02:44.851000,3255553.0,68.0,,,,,,2.0,,,bqplot,https://www.npmjs.com/package/bqplot,2500.0,,,,,,,,,
237,Cufflinks,santosjorge/cufflinks,data-viz,,{},39.0,,12,False,cufflinks,,,,['pandas'],14926.0,14926.0,https://pypi.org/project/cufflinks,64566.0,64566.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,
238,openTSNE,pavlin-policar/openTSNE,data-viz,,{},15.0,"Extensible, parallel implementations of t-SNE.",12,False,opentsne,conda-forge/opentsne,,,,1142.0,1142.0,https://pypi.org/project/opentsne,116429.0,125091.0,https://anaconda.org/conda-forge/opentsne,2020-08-04 09:05:14.594,2026-01-16 07:03:04.711,2026-01-16 07:03:04.711000,615045.0,24.0,,,,,,2.0,,,,,,,,,,,,,,
239,DoWhy,py-why/dowhy,interpretability,,{},117.0,DoWhy is a Python library for causal inference that supports explicit modeling and testing of causal assumptions.,12,False,dowhy,conda-forge/dowhy,,,,758.0,758.0,https://pypi.org/project/dowhy,251081.0,251946.0,https://anaconda.org/conda-forge/dowhy,2020-11-22 07:16:29.903,2025-07-13 12:15:04.418,2025-07-13 12:15:04.418000,58854.0,12.0,,,,,,2.0,,,,,,,,,,,,,,
240,Node2Vec,eliorc/node2vec,graph,,{},16.0,"The node2vec algorithm learns continuous representations for nodes in any (un)directed, (un)weighted graph.",12,False,node2vec,conda-forge/node2vec,,,,976.0,976.0,https://pypi.org/project/node2vec,61061.0,61488.0,https://anaconda.org/conda-forge/node2vec,2018-05-03 02:54:12.032,2025-04-22 14:56:50.341,2025-04-22 14:56:50.341000,41943.0,3.0,,,,,,2.0,,,,,,,,,,,,,,
241,pymap3d,geospace-code/pymap3d,geospatial-data,,{},19.0,Pure Python 3-D geographic coordinate conversions and geodesy.,12,False,pymap3d,conda-forge/pymap3d,,,,587.0,587.0,https://pypi.org/project/pymap3d,721635.0,723649.0,https://anaconda.org/conda-forge/pymap3d,2020-09-24 05:54:03.868,2025-07-08 12:06:19.595,2025-07-08 12:06:19.595000,140991.0,19.0,,,,,,3.0,,,,,,,,,,,,,,
242,empyrical,quantopian/empyrical,financial-data,,{},23.0,Common financial risk metrics.,12,False,empyrical,conda-forge/empyrical,,,,1824.0,1824.0,https://pypi.org/project/empyrical,26409.0,26990.0,https://anaconda.org/conda-forge/empyrical,2018-02-15 14:11:16.165,2025-04-22 14:56:47.167,2025-04-22 14:56:47.167000,58752.0,4.0,,,,,,2.0,,,,,,,,,,,,,,
243,zipline,quantopian/zipline,financial-data,,{},161.0,A backtester for financial algorithms.,12,False,zipline,conda-forge/zipline,,,,1045.0,1045.0,https://pypi.org/project/zipline,991.0,1174.0,https://anaconda.org/conda-forge/zipline,2020-09-08 02:54:53.875,2025-04-22 14:57:35.321,2025-04-22 14:57:35.321000,12818.0,2.0,,,,,,2.0,,,,,,,,,,,,,,
244,bt,pmorissette/bt,financial-data,,{},39.0,bt - flexible backtesting for Python.,12,False,bt,conda-forge/bt,,,,1745.0,1745.0,https://pypi.org/project/bt,28889.0,31300.0,https://anaconda.org/conda-forge/bt,2021-04-23 10:15:55.354,2026-04-26 16:07:23.806,2026-04-26 16:07:23.806000,151898.0,9.0,,,,,,2.0,,,,,,,,,,,,,,
245,ClearML,allegroai/clearml,ml-experiments,,{},115.0,Auto-Magical Experiment Manager & Version Control for AI.,12,False,clearml,,allegroai/trains,,,1967.0,1967.0,https://pypi.org/project/clearml,641237.0,641237.0,,,,2020-10-05 10:16:46.865671,,,https://hub.docker.com/r/allegroai/trains,2020-10-05 10:16:46.865671,,,33367.0,2.0,,,,,,,,,,,,,,
246,sacred,IDSIA/sacred,ml-experiments,,{},107.0,Facilitates automated and reproducible experimental research.,12,False,sacred,conda-forge/sacred,,,,3669.0,3669.0,https://pypi.org/project/sacred,41923.0,42134.0,https://anaconda.org/conda-forge/sacred,2021-11-14 09:49:21.832,2025-04-22 14:58:05.313,2025-04-22 14:58:05.313000,11829.0,3.0,,,,,,2.0,,,,,,,,,,,,,,
